date,plant_code,plant_name,shift,total,fail_count,yield_rate,avg_temp,avg_humidity,avg_takt
2023-01-24,ASN,아산공장,A,483,14,97.1,23.018633540372672,44.56397515527951,2.8065217391304347
2023-01-24,ASN,아산공장,B,477,19,96.02,22.879245283018868,45.162893081761005,2.80916142557652
2023-01-24,ASN,아산공장,C,60,5,91.67,23.028333333333332,43.93833333333334,2.7263333333333337
2023-01-24,GWJ,광주공장,A,320,18,94.38,23.0796875,45.1309375,2.7799375
2023-01-24,GWJ,광주공장,B,289,7,97.58,23.24256055363322,45.40795847750865,2.8019377162629757
2023-01-24,GWJ,광주공장,C,28,2,92.86,22.896428571428572,43.28214285714286,2.889642857142857
2023-01-24,HWS,화성공장,A,275,11,96.0,22.780727272727272,44.985454545454544,2.7587272727272727
2023-01-24,HWS,화성공장,B,279,15,94.62,22.87885304659498,45.36129032258064,2.8170609318996416
2023-01-24,HWS,화성공장,C,42,1,97.62,23.23095238095238,45.352380952380955,2.7811904761904764
2023-01-24,ULN,울산공장,A,768,45,94.14,23.011067708333332,44.934895833333336,2.7972265625
2023-01-24,ULN,울산공장,B,844,37,95.62,23.200118483412325,44.72476303317535,2.7870853080568723
2023-01-24,ULN,울산공장,C,109,9,91.74,23.135779816513764,44.91009174311927,2.7781651376146788
2023-01-25,ASN,아산공장,A,474,17,96.41,23.000632911392405,45.10358649789029,2.800379746835443
2023-01-25,ASN,아산공장,B,480,23,95.21,22.90354166666667,44.42583333333334,2.778770833333333
2023-01-25,ASN,아산공장,C,54,8,85.19,23.14074074074074,45.579629629629636,2.8
2023-01-25,GWJ,광주공장,A,255,12,95.29,23.171764705882353,45.22117647058823,2.7963529411764707
2023-01-25,GWJ,광주공장,B,293,14,95.22,22.75051194539249,44.98225255972696,2.817986348122867
2023-01-25,GWJ,광주공장,C,40,3,92.5,23.1125,42.6925,2.7184999999999997
2023-01-25,HWS,화성공장,A,277,10,96.39,22.633935018050543,44.748375451263534,2.775451263537906
2023-01-25,HWS,화성공장,B,282,14,95.04,22.86595744680851,44.802836879432625,2.788333333333333
2023-01-25,HWS,화성공장,C,38,2,94.74,23.05526315789474,43.66578947368421,2.819736842105263
2023-01-25,ULN,울산공장,A,837,35,95.82,23.030704898446835,45.007885304659496,2.7834289127837515
2023-01-25,ULN,울산공장,B,879,36,95.9,22.982025028441413,45.018657565415246,2.798339021615472
2023-01-25,ULN,울산공장,C,104,3,97.12,22.71923076923077,45.76826923076923,2.7801923076923076
2023-01-26,ASN,아산공장,A,489,23,95.3,22.853987730061352,44.7680981595092,2.8078118609406952
2023-01-26,ASN,아산공장,B,478,26,94.56,22.862552301255228,44.958995815899584,2.8161506276150625
2023-01-26,ASN,아산공장,C,38,2,94.74,22.689473684210526,42.77894736842105,2.791315789473684
2023-01-26,GWJ,광주공장,A,284,16,94.37,22.88169014084507,45.243309859154934,2.8138732394366195
2023-01-26,GWJ,광주공장,B,264,7,97.35,22.6875,46.14242424242424,2.7927272727272725
2023-01-26,GWJ,광주공장,C,35,1,97.14,23.22285714285714,45.434285714285714,2.809142857142857
2023-01-26,HWS,화성공장,A,274,12,95.62,22.940510948905107,45.39890510948905,2.7978467153284674
2023-01-26,HWS,화성공장,B,284,13,95.42,23.491197183098592,45.17359154929577,2.8308098591549298
2023-01-26,HWS,화성공장,C,45,1,97.78,23.364444444444448,45.32,2.7115555555555555
2023-01-26,ULN,울산공장,A,816,26,96.81,23.347058823529412,45.34166666666667,2.803848039215686
2023-01-26,ULN,울산공장,B,837,42,94.98,22.999402628434886,44.582556750298686,2.8189366786140977
2023-01-26,ULN,울산공장,C,116,9,92.24,23.106896551724137,44.9051724137931,2.7811206896551726
2023-01-27,ASN,아산공장,A,464,24,94.83,23.01939655172414,45.0521551724138,2.7855603448275863
2023-01-27,ASN,아산공장,B,472,13,97.25,22.922245762711864,44.8614406779661,2.8159745762711865
2023-01-27,ASN,아산공장,C,72,5,93.06,21.915277777777778,43.31388888888889,2.8266666666666667
2023-01-27,GWJ,광주공장,A,294,10,96.6,23.017006802721088,44.18673469387755,2.8425510204081634
2023-01-27,GWJ,광주공장,B,293,6,97.95,23.200682593856655,45.538566552901024,2.763617747440273
2023-01-27,GWJ,광주공장,C,31,0,100.0,22.509677419354837,46.41290322580645,2.920967741935484
2023-01-27,HWS,화성공장,A,286,12,95.8,22.663286713286713,45.82097902097902,2.808986013986014
2023-01-27,HWS,화성공장,B,304,9,97.04,22.839144736842105,45.01973684210526,2.795855263157895
2023-01-27,HWS,화성공장,C,32,2,93.75,23.421875,47.021875,2.7515625
2023-01-27,ULN,울산공장,A,854,39,95.43,22.983489461358314,45.33021077283372,2.781065573770492
2023-01-27,ULN,울산공장,B,808,22,97.28,23.09009900990099,45.508663366336634,2.7908415841584158
2023-01-27,ULN,울산공장,C,111,10,90.99,23.036936936936936,44.85495495495495,2.8154054054054054
2023-01-28,ASN,아산공장,A,446,17,96.19,23.021973094170402,44.92331838565022,2.822219730941704
2023-01-28,ASN,아산공장,B,486,16,96.71,22.796090534979424,45.03971193415638,2.7946913580246915
2023-01-28,ASN,아산공장,C,58,3,94.83,22.518965517241377,44.37931034482759,2.8099999999999996
2023-01-28,GWJ,광주공장,A,276,6,97.83,22.78985507246377,44.525,2.8055434782608697
2023-01-28,GWJ,광주공장,B,291,9,96.91,22.7426116838488,45.26769759450172,2.7806185567010306
2023-01-28,GWJ,광주공장,C,34,3,91.18,23.38823529411765,42.80294117647059,2.7570588235294116
2023-01-28,HWS,화성공장,A,282,12,95.74,23.06241134751773,45.48723404255319,2.802836879432624
2023-01-28,HWS,화성공장,B,298,14,95.3,23.316107382550335,45.58926174496644,2.836778523489933
2023-01-28,HWS,화성공장,C,34,1,97.06,22.58823529411765,43.46176470588235,2.7920588235294117
2023-01-28,ULN,울산공장,A,890,44,95.06,23.19011235955056,44.99168539325843,2.8000898876404494
2023-01-28,ULN,울산공장,B,879,24,97.27,22.953697383390214,44.51638225255973,2.8000341296928326
2023-01-28,ULN,울산공장,C,118,3,97.46,22.999152542372883,45.40338983050848,2.820762711864407
2023-01-29,ASN,아산공장,A,464,21,95.47,23.05,44.79784482758621,2.8079956896551725
2023-01-29,ASN,아산공장,B,516,21,95.93,23.10794573643411,44.23992248062015,2.7905232558139534
2023-01-29,ASN,아산공장,C,58,1,98.28,22.946551724137933,43.81896551724138,2.743103448275862
2023-01-29,GWJ,광주공장,A,298,8,97.32,23.038255033557046,45.57214765100671,2.825704697986577
2023-01-29,GWJ,광주공장,B,260,5,98.08,23.091923076923077,44.79038461538462,2.791730769230769
2023-01-29,GWJ,광주공장,C,32,0,100.0,22.525,43.9125,2.7975
2023-01-29,HWS,화성공장,A,277,17,93.86,23.023826714801444,44.243321299638986,2.7845126353790617
2023-01-29,HWS,화성공장,B,272,13,95.22,23.108455882352942,45.387499999999996,2.771580882352941
2023-01-29,HWS,화성공장,C,30,1,96.67,22.959999999999997,45.32666666666667,2.7946666666666666
2023-01-29,ULN,울산공장,A,860,27,96.86,22.979767441860464,44.860232558139536,2.806732558139535
2023-01-29,ULN,울산공장,B,872,39,95.53,22.979243119266055,44.4927752293578,2.7989564220183487
2023-01-29,ULN,울산공장,C,104,8,92.31,23.127884615384616,45.46634615384615,2.8147115384615384
2023-01-30,ASN,아산공장,A,507,28,94.48,22.774161735700197,44.50867850098619,2.7960946745562127
2023-01-30,ASN,아산공장,B,491,14,97.15,23.29755600814664,45.47006109979633,2.798228105906314
2023-01-30,ASN,아산공장,C,67,3,95.52,22.867164179104478,45.62985074626865,2.8107462686567164
2023-01-30,GWJ,광주공장,A,323,16,95.05,23.044582043343652,44.803405572755416,2.8258823529411763
2023-01-30,GWJ,광주공장,B,248,7,97.18,23.006048387096776,44.62862903225806,2.8102419354838712
2023-01-30,GWJ,광주공장,C,30,2,93.33,22.176666666666666,46.343333333333334,2.6873333333333336
2023-01-30,HWS,화성공장,A,277,12,95.67,23.233574007220216,44.941516245487364,2.7951985559566785
2023-01-30,HWS,화성공장,B,294,9,96.94,22.957482993197278,44.72517006802721,2.787278911564626
2023-01-30,HWS,화성공장,C,42,3,92.86,22.29047619047619,45.80238095238095,2.8511904761904763
2023-01-30,ULN,울산공장,A,853,25,97.07,23.129542790152403,45.30703399765534,2.78694021101993
2023-01-30,ULN,울산공장,B,843,44,94.78,23.108778173190984,44.586358244365364,2.7951126927639387
2023-01-30,ULN,울산공장,C,112,13,88.39,23.35982142857143,44.23571428571428,2.7715178571428574
2023-01-31,ASN,아산공장,A,430,24,94.42,23.011627906976745,45.164883720930234,2.8169302325581396
2023-01-31,ASN,아산공장,B,447,17,96.2,22.921476510067112,44.674049217002235,2.7905145413870245
2023-01-31,ASN,아산공장,C,56,3,94.64,22.99285714285714,44.419642857142854,2.8085714285714287
2023-01-31,GWJ,광주공장,A,269,15,94.42,22.985130111524164,46.25985130111524,2.8041635687732342
2023-01-31,GWJ,광주공장,B,273,5,98.17,23.416117216117218,44.44249084249084,2.7843589743589745
2023-01-31,GWJ,광주공장,C,47,2,95.74,22.851063829787233,43.708510638297874,2.8014893617021275
2023-01-31,HWS,화성공장,A,307,18,94.14,23.04755700325733,45.63224755700326,2.813355048859935
2023-01-31,HWS,화성공장,B,256,10,96.09,23.25546875,44.902734375,2.787890625
2023-01-31,HWS,화성공장,C,39,1,97.44,22.96923076923077,44.74102564102564,2.785897435897436
2023-01-31,ULN,울산공장,A,887,35,96.05,23.101578354002253,44.98816234498309,2.78271702367531
2023-01-31,ULN,울산공장,B,801,34,95.76,23.084519350811487,44.7729088639201,2.8000499375780277
2023-01-31,ULN,울산공장,C,104,6,94.23,23.082692307692305,45.05769230769231,2.7751923076923077
2023-02-01,ASN,아산공장,A,447,14,96.87,23.131767337807606,43.85973154362416,2.8075391498881435
2023-02-01,ASN,아산공장,B,504,22,95.63,23.094444444444445,44.96210317460318,2.780436507936508
2023-02-01,ASN,아산공장,C,56,4,92.86,23.089285714285715,46.51428571428572,2.820535714285714
2023-02-01,GWJ,광주공장,A,277,8,97.11,22.728158844765343,45.07400722021661,2.8230685920577616
2023-02-01,GWJ,광주공장,B,268,10,96.27,23.258955223880594,44.59925373134328,2.798470149253731
2023-02-01,GWJ,광주공장,C,37,3,91.89,23.47027027027027,44.24594594594594,2.8135135135135134
2023-02-01,HWS,화성공장,A,262,15,94.27,23.015267175572518,45.24503816793894,2.8064885496183205
2023-02-01,HWS,화성공장,B,266,7,97.37,22.95263157894737,44.45676691729323,2.804248120300752
2023-02-01,HWS,화성공장,C,27,0,100.0,23.0,44.111111111111114,2.8644444444444446
2023-02-01,ULN,울산공장,A,826,29,96.49,23.11646489104116,45.021549636803876,2.8175302663438258
2023-02-01,ULN,울산공장,B,825,35,95.76,22.972727272727273,44.774424242424246,2.820666666666667
2023-02-01,ULN,울산공장,C,113,5,95.58,22.38407079646018,45.994690265486724,2.794867256637168
2023-02-02,ASN,아산공장,A,426,18,95.77,23.118544600938968,44.773943661971835,2.7959624413145536
2023-02-02,ASN,아산공장,B,454,20,95.59,22.98568281938326,44.52290748898679,2.79795154185022
2023-02-02,ASN,아산공장,C,50,2,96.0,22.078000000000003,43.678000000000004,2.844
2023-02-02,GWJ,광주공장,A,267,12,95.51,23.050936329588016,45.48801498127341,2.8040823970037456
2023-02-02,GWJ,광주공장,B,283,13,95.41,22.80600706713781,45.02332155477032,2.8020494699646643
2023-02-02,GWJ,광주공장,C,29,2,93.1,22.337931034482757,47.59310344827586,2.818620689655172
2023-02-02,HWS,화성공장,A,273,14,94.87,22.917582417582416,45.55274725274725,2.818351648351648
2023-02-02,HWS,화성공장,B,275,13,95.27,23.020363636363637,44.94872727272727,2.8155272727272727
2023-02-02,HWS,화성공장,C,27,1,96.3,23.711111111111112,44.388888888888886,2.71
2023-02-02,ULN,울산공장,A,895,37,95.87,22.968156424581007,45.27150837988827,2.801586592178771
2023-02-02,ULN,울산공장,B,857,34,96.03,22.877129521586934,45.38973162193699,2.8104784130688447
2023-02-02,ULN,울산공장,C,90,3,96.67,23.635555555555552,45.50888888888889,2.8013333333333335
2023-02-03,ASN,아산공장,A,464,22,95.26,23.14978448275862,45.02758620689655,2.802176724137931
2023-02-03,ASN,아산공장,B,427,18,95.78,23.01264637002342,44.96065573770492,2.807985948477752
2023-02-03,ASN,아산공장,C,59,2,96.61,23.072881355932203,45.3593220338983,2.8089830508474574
2023-02-03,GWJ,광주공장,A,275,16,94.18,22.987272727272728,43.554545454545455,2.783781818181818
2023-02-03,GWJ,광주공장,B,269,5,98.14,22.865799256505575,44.53197026022305,2.8170631970260223
2023-02-03,GWJ,광주공장,C,36,1,97.22,22.869444444444444,44.34166666666667,2.732222222222222
2023-02-03,HWS,화성공장,A,280,11,96.07,22.902857142857144,44.6,2.765
2023-02-03,HWS,화성공장,B,270,13,95.19,22.80148148148148,44.7662962962963,2.8147407407407408
2023-02-03,HWS,화성공장,C,34,4,88.24,21.988235294117647,44.54117647058824,2.764411764705882
2023-02-03,ULN,울산공장,A,797,33,95.86,23.044416562107905,44.57490589711418,2.765018820577164
2023-02-03,ULN,울산공장,B,828,31,96.26,22.96352657004831,45.28695652173913,2.7992391304347826
2023-02-03,ULN,울산공장,C,101,9,91.09,22.50792079207921,43.82079207920792,2.814554455445544
2023-02-04,ASN,아산공장,A,493,23,95.33,22.99107505070994,45.591683569979715,2.7957200811359026
2023-02-04,ASN,아산공장,B,458,22,95.2,23.073362445414848,44.68908296943231,2.8019213973799126
2023-02-04,ASN,아산공장,C,75,5,93.33,22.901333333333334,46.83733333333333,2.8550666666666666
2023-02-04,GWJ,광주공장,A,296,9,96.96,23.061824324324323,45.38445945945946,2.80722972972973
2023-02-04,GWJ,광주공장,B,283,10,96.47,22.732155477031803,44.3530035335689,2.8040989399293283
2023-02-04,GWJ,광주공장,C,39,4,89.74,22.110256410256408,45.174358974358974,2.873076923076923
2023-02-04,HWS,화성공장,A,301,19,93.69,23.108970099667776,44.825581395348834,2.789767441860465
2023-02-04,HWS,화성공장,B,268,9,96.64,22.780597014925373,45.42089552238806,2.807686567164179
2023-02-04,HWS,화성공장,C,30,0,100.0,23.80666666666667,43.68333333333333,2.6933333333333334
2023-02-04,ULN,울산공장,A,809,29,96.42,23.003213844252162,44.86427688504326,2.7835105067985166
2023-02-04,ULN,울산공장,B,820,26,96.83,23.111829268292684,45.24243902439025,2.8026951219512197
2023-02-04,ULN,울산공장,C,102,5,95.1,23.130392156862747,46.5,2.762941176470588
2023-02-05,ASN,아산공장,A,442,22,95.02,22.76266968325792,44.34796380090498,2.8044570135746607
2023-02-05,ASN,아산공장,B,443,11,97.52,22.858916478555305,44.88758465011287,2.817607223476298
2023-02-05,ASN,아산공장,C,61,5,91.8,22.06393442622951,43.470491803278684,2.8226229508196723
2023-02-05,GWJ,광주공장,A,277,17,93.86,23.21768953068592,45.12382671480144,2.8016967509025275
2023-02-05,GWJ,광주공장,B,276,17,93.84,22.965217391304346,44.939492753623185,2.777789855072464
2023-02-05,GWJ,광주공장,C,52,2,96.15,22.59423076923077,44.63461538461539,2.7905769230769235
2023-02-05,HWS,화성공장,A,289,17,94.12,23.072318339100345,44.621453287197234,2.810207612456747
2023-02-05,HWS,화성공장,B,289,11,96.19,22.662629757785467,45.068858131487886,2.79719723183391
2023-02-05,HWS,화성공장,C,34,4,88.24,23.74411764705882,46.379411764705885,2.7773529411764706
2023-02-05,ULN,울산공장,A,857,26,96.97,22.927071178529754,45.090198366394404,2.797992998833139
2023-02-05,ULN,울산공장,B,848,33,96.11,23.13443396226415,45.17205188679245,2.8012028301886795
2023-02-05,ULN,울산공장,C,106,5,95.28,23.114150943396226,44.19716981132075,2.806132075471698
2023-02-06,ASN,아산공장,A,430,14,96.74,23.159302325581397,44.62418604651163,2.8076976744186046
2023-02-06,ASN,아산공장,B,472,17,96.4,23.133262711864408,45.24936440677966,2.794110169491525
2023-02-06,ASN,아산공장,C,62,4,93.55,22.937096774193545,45.44193548387097,2.82241935483871
2023-02-06,GWJ,광주공장,A,318,17,94.65,23.225157232704404,44.026729559748425,2.7966352201257862
2023-02-06,GWJ,광주공장,B,283,15,94.7,23.13886925795053,43.537455830388694,2.7928975265017666
2023-02-06,GWJ,광주공장,C,33,4,87.88,24.551515151515154,45.46363636363636,2.7809090909090908
2023-02-06,HWS,화성공장,A,293,13,95.56,23.080887372013652,45.246075085324236,2.7986006825938565
2023-02-06,HWS,화성공장,B,279,10,96.42,22.982437275985664,44.4989247311828,2.81494623655914
2023-02-06,HWS,화성공장,C,38,2,94.74,23.686842105263157,44.86578947368421,2.7536842105263157
2023-02-06,ULN,울산공장,A,831,36,95.67,23.00818291215403,45.12635379061372,2.819025270758123
2023-02-06,ULN,울산공장,B,825,40,95.15,22.954666666666665,45.11575757575758,2.795321212121212
2023-02-06,ULN,울산공장,C,104,5,95.19,22.915384615384614,45.62307692307692,2.831442307692308
2023-02-07,ASN,아산공장,A,468,18,96.15,22.852991452991454,45.39209401709402,2.8104273504273505
2023-02-07,ASN,아산공장,B,478,23,95.19,23.21171548117155,45.23974895397489,2.7926778242677828
2023-02-07,ASN,아산공장,C,51,4,92.16,22.398039215686275,44.8686274509804,2.774705882352941
2023-02-07,GWJ,광주공장,A,278,21,92.45,22.830575539568343,45.36330935251799,2.7557194244604317
2023-02-07,GWJ,광주공장,B,286,3,98.95,23.065384615384616,45.029370629370625,2.784895104895105
2023-02-07,GWJ,광주공장,C,38,5,86.84,23.352631578947367,43.87105263157895,2.754736842105263
2023-02-07,HWS,화성공장,A,294,11,96.26,22.79591836734694,45.22482993197279,2.827857142857143
2023-02-07,HWS,화성공장,B,299,4,98.66,23.34314381270903,44.9685618729097,2.800468227424749
2023-02-07,HWS,화성공장,C,34,1,97.06,23.941176470588236,43.05882352941177,2.7694117647058825
2023-02-07,ULN,울산공장,A,816,35,95.71,22.936397058823527,45.20355392156863,2.7879779411764702
2023-02-07,ULN,울산공장,B,825,33,96.0,22.864242424242423,44.91551515151515,2.808121212121212
2023-02-07,ULN,울산공장,C,105,6,94.29,23.14857142857143,45.189523809523806,2.7907619047619043
2023-02-08,ASN,아산공장,A,495,25,94.95,22.691717171717173,44.30343434343435,2.785616161616162
2023-02-08,ASN,아산공장,B,475,28,94.11,23.121684210526315,44.86,2.810357894736842
2023-02-08,ASN,아산공장,C,70,3,95.71,23.18857142857143,45.128571428571426,2.829142857142857
2023-02-08,GWJ,광주공장,A,272,14,94.85,23.148529411764706,44.64705882352941,2.8206617647058825
2023-02-08,GWJ,광주공장,B,250,13,94.8,23.072,44.8416,2.79864
2023-02-08,GWJ,광주공장,C,40,3,92.5,23.3375,45.3275,2.814
2023-02-08,HWS,화성공장,A,287,9,96.86,22.975609756097562,45.499303135888496,2.786341463414634
